time_s,theta_rad,omega_rad_s,torque_Nm,desired_velocity_rad_s
0.009999990463256836,-0.0001907377737087046,0.012210012210012167,-2.8369100000000014,-0.2725112512372805
0.019999980926513672,-0.0001907377737087046,-0.012210012210012167,-1.6269100000000005,-0.1734892732153023
0.029999971389770508,-0.0001907377737087046,-0.012210012210012167,-2.026910000000001,-0.21348927321530234
0.039999961853027344,-0.0001907377737087046,-0.012210012210012167,-2.6269100000000005,-0.2734892732153023
0.04999995231628418,-0.0001907377737087046,-0.012210012210012167,-2.4269100000000012,-0.25348927321530235
0.059999942779541016,-0.0001907377737087046,-0.012210012210012167,-1.016910000000001,-0.11248927321530236
0.06999993324279785,-0.0001907377737087046,-0.012210012210012167,0.39308999999999905,0.02851072678469766
0.07999992370605469,-0.0001907377737087046,-0.012210012210012167,-0.6169100000000007,-0.07248927321530232
0.08999991416931152,-0.0001907377737087046,-0.012210012210012167,-2.026910000000001,-0.21348927321530234
0.09999990463256836,-0.0001907377737087046,-0.012210012210012167,-1.2169100000000004,-0.1324892732153023
0.1099998950958252,-0.0001907377737087046,-0.012210012210012167,-2.22691,-0.23348927321530227
0.11999988555908203,-0.0001907377737087046,-0.012210012210012167,-0.21691000000000038,-0.03248927321530229
0.12999987602233887,-0.0001907377737087046,-0.012210012210012167,-0.6169100000000007,-0.07248927321530232
0.1399998664855957,-0.0001907377737087046,-0.012210012210012167,-1.6269100000000005,-0.1734892732153023
0.14999985694885254,-0.0001907377737087046,-0.012210012210012167,-0.21691000000000038,-0.03248927321530229
0.15999984741210938,-0.0001907377737087046,-0.0366300366300365,-2.026910000000001,-0.23546729519332424
0.1699998378753662,-0.0001907377737087046,-0.012210012210012167,-1.4269100000000012,-0.15348927321530237
0.17999982833862305,-0.0001907377737087046,-0.0366300366300365,-2.026910000000001,-0.23546729519332424
0.18999981880187988,-0.0001907377737087046,-0.012210012210012167,-3.6369100000000003,-0.3744892732153023
0.19999980926513672,-0.0001907377737087046,0.012210012210012167,-1.4269100000000012,-0.13151125123728047
0.20999979972839355,-0.0001907377737087046,0.012210012210012167,-1.016910000000001,-0.09051125123728046
0.2199997901916504,-0.0001907377737087046,-0.012210012210012167,-0.6169100000000007,-0.07248927321530232
0.22999978065490723,-0.0001907377737087046,-0.012210012210012167,-1.016910000000001,-0.11248927321530236
0.23999977111816406,-0.0001907377737087046,-0.012210012210012167,-0.6169100000000007,-0.07248927321530232
0.2499997615814209,-0.0001907377737087046,-0.012210012210012167,-1.8269100000000016,-0.1934892732153024
0.25999975204467773,-0.0001907377737087046,-0.012210012210012167,-0.01691000000000109,-0.012489273215302354
0.26999974250793457,-0.0001907377737087046,-0.012210012210012167,-2.4269100000000012,-0.25348927321530235
0.2799997329711914,-0.0001907377737087046,0.012210012210012167,-2.4269100000000012,-0.23151125123728047
0.28999972343444824,-0.0001907377737087046,-0.0366300366300365,-0.21691000000000038,-0.05446729519332419
0.2999997138977051,-0.0001907377737087046,0.012210012210012167,-1.2169100000000004,-0.11051125123728038
0.3099997043609619,-0.0001907377737087046,-0.012210012210012167,-0.81691,-0.09248927321530225
0.31999969482421875,-0.0001907377737087046,-0.012210012210012167,0.5930900000000001,0.04851072678469777
0.3299996852874756,-0.0001907377737087046,-0.012210012210012167,-1.4269100000000012,-0.15348927321530237
0.3399996757507324,-0.0001907377737087046,-0.012210012210012167,-0.6169100000000007,-0.07248927321530232
0.34999966621398926,-0.0001907377737087046,0.012210012210012167,-1.6269100000000005,-0.1515112512372804
0.3599996566772461,-0.0001907377737087046,-0.012210012210012167,-1.4269100000000012,-0.15348927321530237
0.36999964714050293,-0.0001907377737087046,-0.012210012210012167,-0.6169100000000007,-0.07248927321530232
0.37999963760375977,-0.0001907377737087046,-0.012210012210012167,-1.016910000000001,-0.11248927321530236
0.3899996280670166,-0.0001907377737087046,-0.012210012210012167,0.7930899999999994,0.0685107267846977
0.39999961853027344,-0.0001907377737087046,-0.012210012210012167,-1.8269100000000016,-0.1934892732153024
0.4099996089935303,-0.0001907377737087046,-0.012210012210012167,-0.81691,-0.09248927321530225
0.4199995994567871,-0.0001907377737087046,-0.0366300366300365,0.5930900000000001,0.02653270480667587
0.42999958992004395,-0.0001907377737087046,-0.0366300366300365,-2.6269100000000005,-0.2954672951933242
0.4399995803833008,-0.0001907377737087046,-0.0366300366300365,-2.22691,-0.2554672951933242
0.4499995708465576,-0.0001907377737087046,-0.012210012210012167,-0.21691000000000038,-0.03248927321530229
0.45999956130981445,-0.0001907377737087046,-0.012210012210012167,-1.016910000000001,-0.11248927321530236
0.4699995517730713,-0.0001907377737087046,-0.012210012210012167,-0.41691000000000145,-0.05248927321530239
0.4799995422363281,-0.0001907377737087046,-0.0366300366300365,0.39308999999999905,0.006532704806675761
0.48999953269958496,-0.0001907377737087046,-0.012210012210012167,-0.01691000000000109,-0.012489273215302354
0.4999995231628418,-0.0001907377737087046,-0.012210012210012167,-0.6169100000000007,-0.07248927321530232
0.5099995136260986,-0.0001907377737087046,-0.012210012210012167,-2.4269100000000012,-0.25348927321530235
0.5199995040893555,-0.0001907377737087046,-0.012210012210012167,0.7930899999999994,0.0685107267846977
0.5299994945526123,-0.0001907377737087046,-0.012210012210012167,-0.6169100000000007,-0.07248927321530232
0.5399994850158691,-0.0001907377737087046,-0.012210012210012167,-1.016910000000001,-0.11248927321530236
0.549999475479126,-0.0001907377737087046,-0.012210012210012167,-0.6169100000000007,-0.07248927321530232
0.5599994659423828,-0.0001907377737087046,-0.012210012210012167,-1.2169100000000004,-0.1324892732153023
